2024-09-16 02:56:28,1726455388.3585012,1726455388,-0.5069,-175.1377
2024-09-16 03:30:04,1726457411.8259866,1726457411,36.7329,-39.5412
2024-09-16 03:30:37,1726457440.892805,1726457440,35.5325,-37.8771
2024-09-16 03:34:15,1726457655.2345283,1726457655,25.9996,-27.0624
2024-09-16 03:36:31,1726457791.7232049,1726457791,19.4766,-21.1839
2024-09-16 03:48:11,1726458494.818933,1726458494,-15.6755,4.9501
2024-09-16 03:52:12,1726458734.168457,1726458733,-27.1453,15.0544
2024-09-16 03:59:20,1726459160.4847348,1726459160,-44.3328,39.9879
2024-09-16 04:07:50,1726459671.124187,1726459670,-51.2247,86.7185
